1.861393153512178742e+02,1.821581548290363912e+02,2.067557731759142428e+02,2.046859527762854043e+02,2.023673127871302313e+02,1.924450805118945027e+02,1.970930850438905964e+02,2.356716009020418880e+02,1.943854829243848314e+02,2.186604536617595613e+02,1.748003679778341848e+02,2.124596787536943054e+02,1.959232478788217406e+02,2.402127087285149116e+02,2.059270949766311389e+02,2.028109039385100800e+02,1.976352627736536647e+02,1.873893908052532709e+02,2.227116819075517071e+02,1.687970422707239209e+02
2.268561233900528293e+02,2.086298177653178811e+02,2.342294678153037353e+02,2.173518509681818784e+02,1.958937920159174269e+02,2.191046019341666522e+02,1.993826664509371369e+02,2.503772998384264099e+02,2.288640037401206655e+02,1.846394078218945936e+02,2.246958151180663776e+02,2.241441571380752862e+02,1.994471811696052157e+02,1.865010843677209778e+02,2.323004728932568241e+02,2.172394831519663967e+02,2.206732574454741780e+02,2.111476749996541002e+02,2.053002619192080545e+02,2.309673633362703526e+02
