5.560000000000000853e+01,5.205999999999999517e+01,6.414000000000000057e+01,6.850000000000000000e+01,6.371999999999999886e+01,5.971999999999999886e+01,5.889999999999999858e+01,6.706000000000000227e+01,5.320000000000000284e+01,5.953999999999999204e+01,4.906000000000000227e+01,6.210000000000000142e+01,4.456000000000000227e+01,6.213999999999999346e+01,6.564000000000000057e+01,5.535999999999999943e+01,6.721999999999999886e+01,5.794000000000000483e+01,6.278000000000000114e+01,5.034000000000000341e+01
6.388000000000000256e+01,5.924000000000000199e+01,6.517999999999999261e+01,6.282000000000000028e+01,6.446000000000000796e+01,6.597999999999998977e+01,7.156000000000000227e+01,6.864000000000000057e+01,6.617999999999999261e+01,4.989999999999999858e+01,6.397999999999998977e+01,5.524000000000000199e+01,5.440000000000000568e+01,5.543999999999999773e+01,7.028000000000000114e+01,7.098000000000000398e+01,6.841999999999998749e+01,5.364000000000000057e+01,6.093999999999999773e+01,5.950000000000000000e+01
